graph_id,state_id,split,horizon_fraction,h_steps,K,z,collapse_fraction
g_n40_e120_k2_high_20,g_n40_e120_k2_high_20_p6,validation,0.1,12,64,4,0.0625
g_n40_e120_k2_high_20,g_n40_e120_k2_high_20_p6,validation,0.15,18,64,5,0.078125
g_n40_e120_k2_high_20,g_n40_e120_k2_high_20_p12,validation,0.05,6,64,1,0.015625
g_n40_e120_k2_high_20,g_n40_e120_k2_high_20_p12,validation,0.1,11,64,1,0.015625
g_n40_e120_k2_high_20,g_n40_e120_k2_high_20_p12,validation,0.15,17,64,3,0.046875
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p0,test,0.05,6,64,0,0.0
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p0,test,0.1,12,64,1,0.015625
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p0,test,0.15,18,64,2,0.03125
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p6,test,0.05,6,64,1,0.015625
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p6,test,0.1,12,64,2,0.03125
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p6,test,0.15,18,64,2,0.03125
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p12,test,0.05,6,64,0,0.0
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p12,test,0.1,11,64,2,0.03125
g_n40_e120_k2_high_21,g_n40_e120_k2_high_21_p12,test,0.15,17,64,5,0.078125
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p0,train,0.1,12,64,0,0.0
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p0,train,0.15,18,64,0,0.0
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p6,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p6,train,0.1,12,64,0,0.0
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p6,train,0.15,18,64,2,0.03125
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p12,train,0.05,6,64,1,0.015625
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p12,train,0.1,11,64,2,0.03125
g_n40_e120_k2_high_22,g_n40_e120_k2_high_22_p12,train,0.15,17,64,4,0.0625
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p0,train,0.1,12,64,0,0.0
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p0,train,0.15,18,64,0,0.0
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p6,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p6,train,0.15,18,64,4,0.0625
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p12,train,0.05,6,64,2,0.03125
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p12,train,0.1,11,64,3,0.046875
g_n40_e120_k2_high_23,g_n40_e120_k2_high_23_p12,train,0.15,17,64,5,0.078125
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p0,train,0.1,12,64,1,0.015625
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p0,train,0.15,18,64,1,0.015625
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p6,train,0.05,6,64,1,0.015625
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p6,train,0.15,18,64,1,0.015625
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p12,train,0.05,6,64,1,0.015625
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p12,train,0.1,11,64,4,0.0625
g_n40_e120_k2_high_24,g_n40_e120_k2_high_24_p12,train,0.15,17,64,11,0.171875
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p0,test,0.05,6,64,0,0.0
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p0,test,0.1,12,64,0,0.0
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p0,test,0.15,18,64,0,0.0
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p6,test,0.05,6,64,3,0.046875
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p6,test,0.1,12,64,5,0.078125
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p6,test,0.15,18,64,10,0.15625
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p12,test,0.05,6,64,0,0.0
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p12,test,0.1,11,64,1,0.015625
g_n40_e120_k2_high_25,g_n40_e120_k2_high_25_p12,test,0.15,17,64,2,0.03125
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p0,train,0.05,6,64,1,0.015625
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p0,train,0.1,12,64,2,0.03125
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p0,train,0.15,18,64,3,0.046875
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p6,train,0.05,6,64,1,0.015625
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p6,train,0.15,18,64,4,0.0625
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p12,train,0.05,6,64,3,0.046875
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p12,train,0.1,11,64,7,0.109375
g_n40_e120_k2_high_26,g_n40_e120_k2_high_26_p12,train,0.15,17,64,14,0.21875
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p0,train,0.1,12,64,0,0.0
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p0,train,0.15,18,64,4,0.0625
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p6,train,0.05,6,64,1,0.015625
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p6,train,0.15,18,64,2,0.03125
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p12,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p12,train,0.1,11,64,1,0.015625
g_n40_e120_k2_high_27,g_n40_e120_k2_high_27_p12,train,0.15,17,64,3,0.046875
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p0,validation,0.05,6,64,1,0.015625
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p0,validation,0.1,12,64,1,0.015625
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p0,validation,0.15,18,64,1,0.015625
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p6,validation,0.05,6,64,0,0.0
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p6,validation,0.1,12,64,2,0.03125
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p6,validation,0.15,18,64,3,0.046875
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p12,validation,0.05,6,64,0,0.0
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p12,validation,0.1,11,64,0,0.0
g_n40_e120_k2_high_28,g_n40_e120_k2_high_28_p12,validation,0.15,17,64,2,0.03125
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p0,train,0.1,12,64,0,0.0
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p0,train,0.15,18,64,0,0.0
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p6,train,0.05,6,64,0,0.0
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p6,train,0.1,12,64,0,0.0
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p6,train,0.15,18,64,2,0.03125
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p12,train,0.05,6,64,6,0.09375
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p12,train,0.1,11,64,11,0.171875
g_n40_e120_k2_high_29,g_n40_e120_k2_high_29_p12,train,0.15,17,64,16,0.25
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p0,test,0.05,6,64,0,0.0
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p0,test,0.1,12,64,0,0.0
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p0,test,0.15,18,64,1,0.015625
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p6,test,0.05,6,64,0,0.0
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p6,test,0.1,12,64,2,0.03125
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p6,test,0.15,18,64,3,0.046875
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p12,test,0.05,6,64,7,0.109375
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p12,test,0.1,11,64,11,0.171875
g_n40_e120_k3_low_00,g_n40_e120_k3_low_00_p12,test,0.15,17,64,20,0.3125
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p0,test,0.05,6,64,0,0.0
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p0,test,0.1,12,64,0,0.0
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p0,test,0.15,18,64,1,0.015625
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p6,test,0.05,6,64,2,0.03125
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p6,test,0.1,12,64,4,0.0625
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p6,test,0.15,18,64,8,0.125
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p12,test,0.05,6,64,0,0.0
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p12,test,0.1,11,64,1,0.015625
g_n40_e120_k3_low_01,g_n40_e120_k3_low_01_p12,test,0.15,17,64,5,0.078125
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p0,train,0.15,18,64,2,0.03125
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p6,train,0.05,6,64,4,0.0625
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p6,train,0.1,12,64,7,0.109375
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p6,train,0.15,18,64,11,0.171875
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p12,train,0.1,11,64,2,0.03125
g_n40_e120_k3_low_02,g_n40_e120_k3_low_02_p12,train,0.15,17,64,7,0.109375
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p0,train,0.15,18,64,0,0.0
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p6,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p6,train,0.15,18,64,3,0.046875
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p12,train,0.1,11,64,2,0.03125
g_n40_e120_k3_low_03,g_n40_e120_k3_low_03_p12,train,0.15,17,64,5,0.078125
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p0,validation,0.05,6,64,0,0.0
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p0,validation,0.1,12,64,0,0.0
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p0,validation,0.15,18,64,4,0.0625
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p6,validation,0.05,6,64,0,0.0
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p6,validation,0.1,12,64,0,0.0
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p6,validation,0.15,18,64,1,0.015625
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p12,validation,0.05,6,64,0,0.0
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p12,validation,0.1,11,64,3,0.046875
g_n40_e120_k3_low_04,g_n40_e120_k3_low_04_p12,validation,0.15,17,64,5,0.078125
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p0,train,0.15,18,64,2,0.03125
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p6,train,0.15,18,64,5,0.078125
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p12,train,0.1,11,64,1,0.015625
g_n40_e120_k3_low_05,g_n40_e120_k3_low_05_p12,train,0.15,17,64,5,0.078125
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p0,train,0.15,18,64,2,0.03125
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p6,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p6,train,0.15,18,64,2,0.03125
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p12,train,0.1,11,64,2,0.03125
g_n40_e120_k3_low_06,g_n40_e120_k3_low_06_p12,train,0.15,17,64,6,0.09375
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p0,validation,0.05,6,64,0,0.0
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p0,validation,0.1,12,64,0,0.0
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p0,validation,0.15,18,64,1,0.015625
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p6,validation,0.05,6,64,1,0.015625
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p6,validation,0.1,12,64,5,0.078125
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p6,validation,0.15,18,64,9,0.140625
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p12,validation,0.05,6,64,1,0.015625
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p12,validation,0.1,11,64,5,0.078125
g_n40_e120_k3_low_07,g_n40_e120_k3_low_07_p12,validation,0.15,17,64,7,0.109375
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p0,train,0.15,18,64,1,0.015625
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p6,train,0.05,6,64,1,0.015625
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p6,train,0.1,12,64,2,0.03125
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p6,train,0.15,18,64,6,0.09375
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p12,train,0.1,11,64,1,0.015625
g_n40_e120_k3_low_08,g_n40_e120_k3_low_08_p12,train,0.15,17,64,4,0.0625
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p0,train,0.15,18,64,2,0.03125
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p6,train,0.1,12,64,3,0.046875
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p6,train,0.15,18,64,5,0.078125
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p12,train,0.1,11,64,1,0.015625
g_n40_e120_k3_low_09,g_n40_e120_k3_low_09_p12,train,0.15,17,64,5,0.078125
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p0,train,0.15,18,64,3,0.046875
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p6,train,0.1,12,64,0,0.0
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p6,train,0.15,18,64,0,0.0
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p12,train,0.1,11,64,1,0.015625
g_n40_e120_k3_mid_10,g_n40_e120_k3_mid_10_p12,train,0.15,17,64,2,0.03125
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p0,validation,0.05,6,64,0,0.0
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p0,validation,0.1,12,64,0,0.0
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p0,validation,0.15,18,64,1,0.015625
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p6,validation,0.05,6,64,0,0.0
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p6,validation,0.1,12,64,2,0.03125
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p6,validation,0.15,18,64,4,0.0625
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p12,validation,0.05,6,64,0,0.0
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p12,validation,0.1,11,64,3,0.046875
g_n40_e120_k3_mid_11,g_n40_e120_k3_mid_11_p12,validation,0.15,17,64,7,0.109375
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p0,validation,0.05,6,64,0,0.0
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p0,validation,0.1,12,64,1,0.015625
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p0,validation,0.15,18,64,2,0.03125
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p6,validation,0.05,6,64,2,0.03125
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p6,validation,0.1,12,64,5,0.078125
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p6,validation,0.15,18,64,8,0.125
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p12,validation,0.05,6,64,0,0.0
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p12,validation,0.1,11,64,2,0.03125
g_n40_e120_k3_mid_12,g_n40_e120_k3_mid_12_p12,validation,0.15,17,64,7,0.109375
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p0,train,0.15,18,64,3,0.046875
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p6,train,0.1,12,64,0,0.0
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p6,train,0.15,18,64,1,0.015625
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p12,train,0.1,11,64,3,0.046875
g_n40_e120_k3_mid_13,g_n40_e120_k3_mid_13_p12,train,0.15,17,64,5,0.078125
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p0,test,0.05,6,64,0,0.0
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p0,test,0.1,12,64,0,0.0
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p0,test,0.15,18,64,0,0.0
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p6,test,0.05,6,64,0,0.0
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p6,test,0.1,12,64,1,0.015625
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p6,test,0.15,18,64,1,0.015625
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p12,test,0.05,6,64,0,0.0
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p12,test,0.1,11,64,1,0.015625
g_n40_e120_k3_mid_14,g_n40_e120_k3_mid_14_p12,test,0.15,17,64,4,0.0625
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p0,train,0.15,18,64,0,0.0
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p6,train,0.1,12,64,2,0.03125
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p6,train,0.15,18,64,5,0.078125
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p12,train,0.05,6,64,1,0.015625
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p12,train,0.1,11,64,2,0.03125
g_n40_e120_k3_mid_15,g_n40_e120_k3_mid_15_p12,train,0.15,17,64,3,0.046875
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p0,test,0.05,6,64,0,0.0
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p0,test,0.1,12,64,0,0.0
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p0,test,0.15,18,64,0,0.0
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p6,test,0.05,6,64,0,0.0
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p6,test,0.1,12,64,0,0.0
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p6,test,0.15,18,64,1,0.015625
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p12,test,0.05,6,64,0,0.0
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p12,test,0.1,11,64,0,0.0
g_n40_e120_k3_mid_16,g_n40_e120_k3_mid_16_p12,test,0.15,17,64,0,0.0
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p0,train,0.15,18,64,1,0.015625
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p6,train,0.05,6,64,1,0.015625
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p6,train,0.15,18,64,2,0.03125
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p12,train,0.1,11,64,1,0.015625
g_n40_e120_k3_mid_17,g_n40_e120_k3_mid_17_p12,train,0.15,17,64,1,0.015625
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p0,train,0.1,12,64,1,0.015625
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p0,train,0.15,18,64,2,0.03125
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p6,train,0.15,18,64,2,0.03125
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p12,train,0.1,11,64,0,0.0
g_n40_e120_k3_mid_18,g_n40_e120_k3_mid_18_p12,train,0.15,17,64,2,0.03125
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p0,train,0.15,18,64,1,0.015625
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p6,train,0.1,12,64,1,0.015625
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p6,train,0.15,18,64,3,0.046875
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p12,train,0.05,6,64,0,0.0
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p12,train,0.1,11,64,0,0.0
g_n40_e120_k3_mid_19,g_n40_e120_k3_mid_19_p12,train,0.15,17,64,0,0.0
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p0,train,0.05,6,64,0,0.0
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p0,train,0.1,12,64,0,0.0
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p0,train,0.15,18,64,0,0.0
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p6,train,0.05,6,64,0,0.0
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p6,train,0.1,12,64,0,0.0
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p6,train,0.15,18,64,0,0.0
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p12,train,0.05,6,64,3,0.046875
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p12,train,0.1,11,64,9,0.140625
g_n40_e120_k3_high_20,g_n40_e120_k3_high_20_p12,train,0.15,17,64,13,0.203125
g_n40_e120_k3_high_21,g_n40_e120_k3_high_21_p0,test,0.05,6,64,0,0.0
g_n40_e120_k3_high_21,g_n40_e120_k3_high_21_p0,test,0.1,12,64,0,0.0
